id	creator_id	description		created_at	updated_at	type	status	rand
273	1	What have you done to make your job more rewarding?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.454214437
274	1	Do you like to talk on the phone?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.289216485
275	1	Where do you see yourself in five years?  		5/5/2014 10:00	5/5/2014 10:00	1	0	0.577229957
276	1	Describe a decision you made based largely on data you obtained by asking questions.		5/5/2014 10:00	5/5/2014 10:00	1	0	0.309344222
277	1	Would you rather be hated or forgotten?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.182113165
278	1	Is it easy for you to ask somebody a question?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.292577295
279	1	How strictly do you believe your co-workers normally follow the rules?  Do you approve of their attitude?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.029726442
280	1	How do you react to failure?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.067597251
281	1	What drives you everyday?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.122662266
282	1	How do you measure achievement of goals?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.189839125
283	1	What opportunities are you looking for?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.924497487
284	1	Any wish?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.432595382
285	1	What do you think we could do to best improve the education system?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.722182916
286	1	What is meaningful for you?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.998885112
287	1	Would you rather live in the country or in the city?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.108492687
288	1	Where and what does your mood swings usually stem from?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.635987147
289	1	What good habits do you want to develop?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.466579663
290	1	What is the first thing you notice about people?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.831098792
291	1	What do you think would be one of the best steps we could take toward ending poverty around the world?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.647715457
292	1	What steps do take to correct your errors?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.353817638
293	1	Are you living your life to the fullest right now?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.338045364
294	1	What empowering beliefs can you take on to help you achieve your goals?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.419139232
295	1	What is your ideal life partner like?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.921626101
296	1	What are your strengths?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.898057262
297	1	What is the biggest turnoff in a man/woman?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.302638809
298	1	Can you handdle heavy manual work without problems?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.920057988
299	1	"When you were a kid, what did you want to be when you grew up?"		5/5/2014 10:00	5/5/2014 10:00	1	0	0.634036037
300	1	What is your ideal self?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.140950554
301	1	What do you do?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.288916143
302	1	How do you see rivals?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.240358
303	1	What limiting beliefs are you holding on to?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.668276846
304	1	What is your role model?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.60562265
305	1	Have you felt it was proper to act on your own than consult others?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.017109917
306	1	What is my conscience directing you towards?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.681108444
307	1	Do you make New Year's resolutions?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.409755697
308	1	What was the worst decision you ever made?  What were the alternatives?  How did you go about making it?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.597029521
309	1	What is the highest level of school you completed?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.158765768
310	1	Can you make an important decision without having to consult others?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.037994785
311	1	"If you have 1 million dollars, what will you do with it?"		5/5/2014 10:00	5/5/2014 10:00	1	0	0.793885491
312	1	Describe your learning approach.		5/5/2014 10:00	5/5/2014 10:00	1	0	0.87467824
313	1	Can you usually anticipate what will happen after you have taken some action?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.589482962
314	1	Which knowledge and skills areas do you need to focus on?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.472074553
315	1	What disappoints you?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.764805201
316	1	When was the last time you made an error?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.293374385
317	1	What did you learn from last year?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.296000792
318	1	What are you thinking about right now?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.712459992
319	1	What accomplishment are you most proud of?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.94720352
320	1	What are some of the first things you do in the morning?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.48153539
321	1	Do you have a demonstrable talent for singing?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.282842558
322	1	Do you believe in overnight successes?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.811611215
323	1	What do you want to represent?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.29539044
324	1	Describe the difficult boss you ever had.  What made him/her so hard to work for?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.330931037
325	1	How long does it take you to decide which restaurant to eat at?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.243109552
326	1	How can you change someone's life for the better today?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.637691529
327	1	How do you solve possible work-related problems?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.905410891
328	1	Do you enjoy meeting new people?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.406501086
329	1	What drives you after a failure?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.382386491
330	1	What is something most people do not know about you?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.238858746
331	1	"If you could learn one random skill, what would you learn?"		5/5/2014 10:00	5/5/2014 10:00	1	0	0.856859002
332	1	What are some things that make you really happy?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.757734827
333	1	Which one wildly bold goal would you like to accomplish?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.528878554
334	1	Describe a project or idea you originated in the past? How did you know your idea was a good idea?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.546400977
335	1	Detail oriented or a big-picture person?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.70303326
336	1	Can you persuade people by talking to them?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.169842844
337	1	How do you see competition?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.51239719
338	1	What have you learned today?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.007409113
339	1	What activities are hindering you from achieving my goals?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.648227351
340	1	How do you act when given significant responsibility over others?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.852485571
341	1	What courses did you start and then later drop out of?  Why?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.192637067
342	1	What do you want to achieve long term?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.866757118
343	1	What are some of your favorite websites?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.012414113
344	1	What was the dumbest idea or venture you have ever put time on? Why was it dumb?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.313395152
345	1	Where can you find your ideal partner?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.507313964
346	1	How can you love yourself more today?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.275439837
347	1	How do you handle interruptions in routines?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.17887365
348	1	What do you think is one of the most undervalued professions right now?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.22116428
349	1	How do you feel about money?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.731694859
350	1	Have you ever recognized a problem or opportunity before anyone else?  Describe.		5/5/2014 10:00	5/5/2014 10:00	1	0	0.598471941
351	1	Do you believe in luck?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.945888429
352	1	Describe a work-related problem you had to face recently. What procedures did you use to deal with it?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.551737267
353	1	What do you do every night are 5pm?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.106166896
354	1	What types of work would you prefer to avoid?  Why?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.844180032
355	1	"If you were going to write a book, what would you call it and what would it be about?"		5/5/2014 10:00	5/5/2014 10:00	1	0	0.92289371
356	1	"What pace do you work at? Are you fast, slow or moderate worker?"		5/5/2014 10:00	5/5/2014 10:00	1	0	0.902325966
357	1	How do you know you have reached a goal?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.822705338
358	1	Do you think people are basically bad or basically good?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.997518506
359	1	Describe what you do after a job meeting?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.437085343
360	1	What is one of your favorite questions to ask new friends or to get a conversation going?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.385521698
361	1	What do you fear most?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.441024615
362	1	Can you listen to others and understand their problems		5/5/2014 10:00	5/5/2014 10:00	1	0	0.240675226
363	1	Are you able to calm others down?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.676864788
364	1	What are the biggest actions you can take now to create the biggest results in your life?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.428149084
365	1	What do you care about?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.006523786
366	1	Have you ever done any public speaking?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.543752336
367	1	How do you keep track of things that require your attention?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.695077362
368	1	Describe occasions when you feel you make up your mind too quickly?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.570294945
369	1	How do handle working with difficult people?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.716234048
370	1	Who are your mentors in life?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.892055843
371	1	Have you ever had trouble learning a new procedure?  How did you deal with that situation?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.759522953
372	1	What do you do for fun?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.02358151
373	1	"If you take something apart, do you remember how to put it together again?"		5/5/2014 10:00	5/5/2014 10:00	1	0	0.698257655
374	1	What embarrasses you?		5/5/2014 10:00	5/5/2014 10:00	1	0	0.504921276
1000000	3	Which nonverbal cues suggest the nature of a conversation?		5/5/2014 10:00	5/5/2014 10:00	2	0	0.504921276
1000001	3	What language are the participants speaking?		5/5/2014 10:00	5/5/2014 10:00	2	0	0.504921276
1000002	3	How do you tell what language the participants are speaking?		5/5/2014 10:00	5/5/2014 10:00	2	0	0.504921276
1000100	5	What was the person's voice pitch?
1000101	5	What was the person's voice tone?
1000102	5	What was the person's volume?
1000103	5	"Did the person have other sounds such as stutters, sighs, hesitations?"
1000200	7	Did you jump ahead on the first situations?
1000201	7	What happens in your mind in each situation?
1000300	2	How did you lose your concentration?
1000301	2	"Did a previous, unresolved conversation or thought intervene?"
1000302	2	Were you daydreaming?
1000303	2	Were you distracted by an unfamiliar word or a physical interference?
