id	question_id	questionnaire_id	creator_id	description	created_at	updated_at	type	status
367	13	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
368	14	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
369	15	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
370	16	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
371	17	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
372	18	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
373	19	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
374	20	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
375	21	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
376	22	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
377	23	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
378	24	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
379	25	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
380	26	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
381	27	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
382	28	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
383	29	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
384	30	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
385	31	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
386	32	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
387	33	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
388	34	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
389	35	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
390	36	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
391	37	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
392	38	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
393	39	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
394	40	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
395	41	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
396	42	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
397	43	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
398	44	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
399	45	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
400	46	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
401	47	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
402	48	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
403	49	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
404	50	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
405	51	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
406	52	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
407	53	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
408	54	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
409	55	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
410	56	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
411	57	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
412	58	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
413	59	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
414	60	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
415	61	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
416	62	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
417	63	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
418	64	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
419	65	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
420	66	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
421	67	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
422	68	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
423	69	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
424	70	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
425	71	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
426	72	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
427	73	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
428	74	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
429	75	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
430	76	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
431	77	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
432	78	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
433	79	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
434	80	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
435	81	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
436	82	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
437	83	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
438	84	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
439	85	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
440	86	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
441	87	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
442	88	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
443	89	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
444	90	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
445	91	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
446	92	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
447	93	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
448	94	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
449	95	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
450	96	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
451	97	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
452	98	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
453	99	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
454	100	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
455	101	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
456	102	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
457	103	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
458	104	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
459	105	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
460	106	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
461	107	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
462	108	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
463	109	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
464	110	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
465	111	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
466	112	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
467	113	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
468	114	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
469	115	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
470	116	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
471	117	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
472	118	4	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
473	1	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
474	2	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
475	3	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
476	4	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
477	5	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
478	6	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
479	7	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
480	8	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
481	9	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
482	10	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
483	11	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
484	12	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
485	13	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
486	14	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
487	15	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
488	16	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
489	17	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
490	18	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
491	19	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
492	20	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
493	21	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
494	22	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
495	23	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
496	24	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
497	25	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
498	26	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
499	27	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
500	28	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
501	29	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
502	30	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
503	31	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
504	32	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
505	33	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
506	34	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
507	35	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
508	36	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
509	37	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
510	38	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
511	39	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
512	40	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
513	41	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
514	42	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
515	43	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
516	44	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
517	45	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
518	46	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
519	47	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
520	48	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
521	49	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
522	50	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
523	51	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
524	52	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
525	53	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
526	54	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
527	55	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
528	56	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
529	57	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
530	58	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
531	59	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
532	60	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
533	61	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
534	62	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
535	63	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
536	64	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
537	65	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
538	66	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
539	67	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
540	68	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
541	69	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
542	70	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
543	71	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
544	72	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
545	73	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
546	74	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
547	75	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
548	76	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
549	77	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
550	78	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
551	79	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
552	80	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
553	81	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
554	82	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
555	83	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
556	84	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
557	85	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
558	86	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
559	87	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
560	88	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
561	89	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
562	90	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
563	91	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
564	92	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
565	93	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
566	94	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
567	95	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
568	96	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
569	97	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
570	98	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
571	99	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
572	100	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
573	101	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
574	102	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
575	103	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
576	104	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
577	105	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
578	106	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
579	107	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
580	108	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
581	109	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
582	110	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
583	111	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
584	112	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
585	113	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
586	114	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
587	115	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
588	116	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
589	117	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
590	118	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
591	1	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
592	2	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
593	3	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
594	4	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
595	5	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
596	6	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
597	7	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
598	8	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
599	9	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
600	10	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
601	11	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
602	12	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
603	13	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
604	14	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
605	15	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
606	16	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
607	17	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
608	18	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
609	19	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
610	20	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
611	21	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
612	22	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
613	23	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
614	24	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
615	25	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
616	26	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
617	27	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
618	28	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
619	29	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
620	30	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
621	31	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
622	32	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
623	33	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
624	34	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
625	35	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
626	36	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
627	37	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
628	38	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
629	39	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
630	40	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
631	41	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
632	42	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
633	43	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
634	44	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
635	45	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
636	46	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
637	47	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
638	48	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
639	49	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
640	50	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
641	51	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
642	52	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
643	53	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
644	54	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
645	55	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
646	56	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
647	57	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
648	58	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
649	59	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
650	60	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
651	61	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
652	62	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
653	63	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
654	64	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
655	65	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
656	66	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
657	67	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
658	68	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
659	69	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
660	70	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
661	71	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
662	72	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
663	73	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
664	74	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
665	75	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
666	76	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
667	77	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
668	78	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
669	79	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
670	80	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
671	81	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
672	82	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
673	83	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
674	84	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
675	85	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
676	86	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
677	87	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
678	88	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
679	89	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
680	90	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
681	91	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
682	92	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
683	93	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
684	94	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
685	95	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
686	96	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
687	97	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
688	98	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
689	99	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
690	100	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
691	101	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
692	102	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
693	103	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
694	104	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
695	105	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
696	106	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
697	107	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
698	108	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
699	109	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
700	110	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
701	111	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
702	112	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
703	113	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
704	114	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
705	115	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
706	116	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
707	117	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
708	118	5	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
709	1	6	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
710	2	6	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
711	3	6	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
712	4	6	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
713	5	6	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
714	6	6	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
715	7	6	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
716	8	6	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
717	9	6	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
718	10	6	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
719	11	6	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
720	12	6	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
721	13	6	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
722	14	6	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
723	15	6	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
724	16	6	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
725	17	6	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
726	18	6	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
727	19	6	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
728	20	6	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
729	21	6	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
730	22	6	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
731	23	6	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
732	24	6	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
733	25	6	1		0000-00-00 00:00:00	0000-00-00 00:00:00	1	0
